id,adc_mq135,adc_mq136,adc_mq137,adc_mq138,adc_mq2,adc_mq3,adc_tgs822,adc_tgs2620,temp,humidity,time,createdAt,updatedAt,roastId,roastStatus
13795,21787,2733,17206,15971,10378,22015,22257,23023,65.02999878,19.62000084,2024-03-21 08:56:10.581 +0700,2024-03-21 15:56:14.609 +0700,2024-03-21 15:56:14.609 +0700,55,3
13796,21768,2737,17193,15948,10231,22010,22251,23017,65.02999878,19.56999969,2024-03-21 08:56:10.846 +0700,2024-03-21 15:56:14.609 +0700,2024-03-21 15:56:14.609 +0700,55,3
13797,21759,2733,17174,15922,10208,22002,22240,23009,65.05000305,19.52000046,2024-03-21 08:56:11.091 +0700,2024-03-21 15:56:14.609 +0700,2024-03-21 15:56:14.609 +0700,55,3
13798,21742,2731,17161,15893,10191,21989,22236,23002,65.05000305,19.54000092,2024-03-21 08:56:11.328 +0700,2024-03-21 15:56:14.609 +0700,2024-03-21 15:56:14.609 +0700,55,3
13799,21744,2732,17142,15878,10180,21985,22229,22995,65.05000305,19.56999969,2024-03-21 08:56:11.593 +0700,2024-03-21 15:56:14.609 +0700,2024-03-21 15:56:14.609 +0700,55,3
13800,21732,2733,17137,15847,10193,21980,22231,22994,65.02999878,19.54000092,2024-03-21 08:56:11.835 +0700,2024-03-21 15:56:14.609 +0700,2024-03-21 15:56:14.609 +0700,55,3
13801,21727,2733,17128,15824,10186,21970,22232,22992,65.01999664,19.55999947,2024-03-21 08:56:12.076 +0700,2024-03-21 15:56:14.609 +0700,2024-03-21 15:56:14.609 +0700,55,3
13802,21724,2733,17125,15812,10197,21975,22230,22988,65.05999756,19.51000023,2024-03-21 08:56:12.322 +0700,2024-03-21 15:56:14.609 +0700,2024-03-21 15:56:14.609 +0700,55,3
13803,21721,2732,17115,15806,10185,21959,22232,22983,65.05000305,19.52000046,2024-03-21 08:56:12.595 +0700,2024-03-21 15:56:14.609 +0700,2024-03-21 15:56:14.609 +0700,55,3
13804,21727,2733,17108,15798,10187,21954,22235,22981,65.01999664,19.57999992,2024-03-21 08:56:12.833 +0700,2024-03-21 15:56:14.609 +0700,2024-03-21 15:56:14.609 +0700,55,3
13805,21721,2731,17104,15791,10198,21950,22240,22981,65.05999756,19.55999947,2024-03-21 08:56:13.087 +0700,2024-03-21 15:56:14.609 +0700,2024-03-21 15:56:14.609 +0700,55,3
13806,21722,2732,17110,15787,10217,21953,22256,22990,65.05999756,19.54000092,2024-03-21 08:56:13.335 +0700,2024-03-21 15:56:14.609 +0700,2024-03-21 15:56:14.609 +0700,55,3
13807,21720,2733,17117,15799,10371,21948,22145,22994,65.01999664,19.48999977,2024-03-21 08:56:13.583 +0700,2024-03-21 15:56:14.609 +0700,2024-03-21 15:56:14.609 +0700,55,3
13808,21722,2733,17119,15807,10388,21943,22155,22996,65.05000305,19.52000046,2024-03-21 08:56:13.831 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13809,21728,2733,17126,15824,10398,21953,22170,23004,65.02999878,19.52000046,2024-03-21 08:56:14.486 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13810,21732,2730,17137,15838,10420,21957,22178,23008,65.02999878,19.48999977,2024-03-21 08:56:14.506 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13811,21737,2733,17147,15856,10430,21953,22195,23017,65.05999756,19.56999969,2024-03-21 08:56:14.551 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13812,21738,2733,17158,15875,10439,21960,22209,23031,65.05999756,19.46999931,2024-03-21 08:56:14.813 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13813,21740,2733,17159,15891,10449,21949,22213,23029,65.05999756,19.52000046,2024-03-21 08:56:15.070 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13814,21739,2733,17173,15890,10458,21957,22227,23037,65.05999756,19.54000092,2024-03-21 08:56:15.316 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13815,21750,2733,17183,15905,10474,21968,22242,22918,65.02999878,19.45999908,2024-03-21 08:56:15.562 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13816,21762,2734,17190,15930,10494,21974,22258,22928,65.02999878,19.51000023,2024-03-21 08:56:15.832 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13817,21765,2734,17211,15937,10370,21975,22266,22939,65.05000305,19.51000023,2024-03-21 08:56:16.083 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13818,21779,2734,17220,15954,10389,21989,22404,22948,65.05000305,19.48999977,2024-03-21 08:56:16.319 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13819,21789,2734,17227,15970,10393,21991,22408,22954,65.02999878,19.52000046,2024-03-21 08:56:16.583 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13820,21790,2733,17240,15976,10395,22009,22418,22963,65.05000305,19.52000046,2024-03-21 08:56:16.836 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13821,21802,2736,17238,15999,10391,22010,22415,22962,65.05999756,19.51000023,2024-03-21 08:56:17.090 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13822,21803,2734,17244,16007,10390,22015,22416,22971,65.05999756,19.52000046,2024-03-21 08:56:17.334 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13823,21797,2733,17250,16017,10385,22020,22419,22969,65.05000305,19.40999985,2024-03-21 08:56:17.584 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13824,21817,2734,17253,16021,10377,22027,22421,22976,65.02999878,19.46999931,2024-03-21 08:56:17.832 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13825,21827,2735,17251,16039,10384,22025,22426,22973,65.05999756,19.51000023,2024-03-21 08:56:18.083 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13826,21820,2735,17266,16046,10392,22031,22436,22982,65.05999756,19.48999977,2024-03-21 08:56:18.333 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13827,21827,2734,17275,16055,10404,22037,22462,22992,65.05999756,19.52000046,2024-03-21 08:56:18.584 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13828,21831,2733,17293,16070,10440,22041,22484,23001,65.05999756,19.46999931,2024-03-21 08:56:18.833 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13829,21845,2737,17320,16102,10486,22051,22526,23015,65.05000305,19.45999908,2024-03-21 08:56:19.080 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13830,21866,2734,17351,16134,10660,22052,22435,23038,65.05999756,19.54000092,2024-03-21 08:56:19.330 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13831,21881,2733,17390,16183,10713,22077,22478,23186,65.05000305,19.46999931,2024-03-21 08:56:19.575 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13832,21906,2734,17430,16227,10632,22083,22512,23203,65.05999756,19.48999977,2024-03-21 08:56:19.817 +0700,2024-03-21 15:56:20.851 +0700,2024-03-21 15:56:20.851 +0700,55,3
13833,21926,2734,17472,16279,10686,22106,22681,23233,65.06999969,19.46999931,2024-03-21 08:56:20.063 +0700,2024-03-21 15:56:27.084 +0700,2024-03-21 15:56:27.084 +0700,55,3
13834,21955,2734,17518,16333,10882,22125,22715,23256,65.06999969,19.48999977,2024-03-21 08:56:20.711 +0700,2024-03-21 15:56:27.084 +0700,2024-03-21 15:56:27.084 +0700,55,3
13835,21985,2734,17566,16376,10930,22150,22748,23288,65.06999969,19.52000046,2024-03-21 08:56:20.732 +0700,2024-03-21 15:56:27.084 +0700,2024-03-21 15:56:27.084 +0700,55,3
13836,22019,2734,17604,16439,10982,22174,22775,23180,65.05000305,19.45999908,2024-03-21 08:56:20.823 +0700,2024-03-21 15:56:27.084 +0700,2024-03-21 15:56:27.084 +0700,55,3
13837,22049,2734,17635,16480,10880,22197,22661,23192,65.08999634,19.43000031,2024-03-21 08:56:21.055 +0700,2024-03-21 15:56:27.084 +0700,2024-03-21 15:56:27.084 +0700,55,3
13838,22061,2734,17663,16523,10910,22219,22671,23206,65.06999969,19.45999908,2024-03-21 08:56:21.300 +0700,2024-03-21 15:56:27.084 +0700,2024-03-21 15:56:27.084 +0700,55,3
13839,22082,2733,17690,16556,10926,22234,22676,23224,65.06999969,19.45999908,2024-03-21 08:56:21.575 +0700,2024-03-21 15:56:27.084 +0700,2024-03-21 15:56:27.084 +0700,55,3
